CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,AvgPurchaseValue,AvgItemsPerPurchase,Cluster
13740.0,240,1,350.75,425,23,350.75,425.0,0
13741.0,71,3,668.4300000000001,218,34,222.81000000000003,72.66666666666667,0
13742.0,16,12,3131.02,1124,200,260.9183333333333,93.66666666666669,0
13743.0,2,7,1341.6,1776,8,191.65714285714284,253.7142857142857,0
13744.0,94,2,1156.36,1249,54,578.18,624.5,0
13745.0,161,1,300.04,496,25,300.04,496.0,0
13747.0,373,1,79.6,8,1,79.6,8.0,0
13748.0,95,5,948.25,439,24,189.65,87.8,0
13750.0,53,5,1647.26,516,20,329.452,103.2,0
13751.0,287,1,296.25,152,9,296.25,152.0,0
13752.0,123,6,1186.28,876,64,197.7133333333333,146.0,0
13753.0,287,1,741.26,512,35,741.26,512.0,0
13754.0,151,2,282.6,214,11,141.29999999999998,107.0,0
13755.0,3,9,2161.35,1264,232,240.15,140.44444444444446,0
13756.0,1,14,5189.52,3188,66,370.68,227.7142857142857,0
13758.0,11,7,3190.55,1844,104,455.79285714285714,263.42857142857144,0
13759.0,32,2,659.4100000000001,287,24,329.70500000000004,143.5,0
13760.0,53,2,286.79,197,50,143.395,98.5,0
13761.0,49,2,1070.65,642,68,535.325,321.0,0
13762.0,218,1,306.72,272,7,306.72,272.0,0
13763.0,62,1,1714.96,728,15,1714.96,728.0,0
13764.0,70,3,1521.76,932,183,507.2533333333333,310.6666666666667,0
13767.0,1,37,17220.36,7322,55,465.41513513513513,197.8918918918919,0
13769.0,1,10,2796.51,1163,73,279.651,116.3,0
13771.0,63,4,2634.45,1477,114,658.6125,369.25,0
13772.0,33,3,1132.13,546,141,377.3766666666667,182.0,0
13774.0,81,1,345.0,192,22,345.0,192.0,0
13777.0,0,33,25977.16,12897,36,787.1866666666666,390.8181818181818,0
13778.0,102,1,178.7,70,9,178.7,70.0,0
13780.0,6,2,360.01,318,56,180.005,159.0,0
13781.0,250,1,127.84,30,17,127.84,30.0,0
13782.0,12,6,912.0,371,96,152.0,61.833333333333336,0
13784.0,9,11,2462.79,2493,9,223.89,226.63636363636363,0
13786.0,366,1,230.4,136,7,230.4,136.0,0
13787.0,75,2,309.04,337,24,154.52,168.5,0
13790.0,3,1,348.8,748,45,348.8,748.0,0
13791.0,127,2,1516.0,1200,7,758.0,600.0,0
13792.0,65,2,195.55,92,13,97.775,46.0,0
13798.0,0,57,37153.85,23948,113,651.8219298245614,420.140350877193,0
13799.0,116,2,688.86,402,32,344.43,201.0,0
13800.0,309,1,558.32,331,33,558.32,331.0,0
13801.0,66,1,324.8,168,23,324.8,168.0,0
13802.0,138,3,4599.42,2572,55,1533.14,857.3333333333334,0
13803.0,254,1,277.07,121,17,277.07,121.0,0
13804.0,30,7,2635.79,1498,124,376.5414285714286,214.0,0
13805.0,51,2,924.6,1900,10,462.3,950.0,0
13806.0,63,1,256.38,56,10,256.38,56.0,0
13807.0,366,1,112.6,36,7,112.6,36.0,0
13808.0,5,5,1747.66,782,70,349.53200000000004,156.4,0
13809.0,304,1,155.05,29,11,155.05,29.0,0
13810.0,28,3,1499.01,312,32,499.67,104.0,0
13811.0,183,3,814.5,68,7,271.5,22.666666666666668,0
13812.0,41,3,539.0,333,33,179.66666666666666,111.0,0
13813.0,39,4,1366.86,552,54,341.71500000000003,138.0,0
13814.0,91,2,1579.12,864,37,789.56,432.0,0
13815.0,21,4,4027.36,2560,132,1006.84,640.0,0
13816.0,23,2,571.6700000000001,269,25,285.83500000000004,134.5,0
13817.0,28,2,382.98,211,20,191.49,105.5,0
13819.0,301,3,1140.35,1109,26,380.1166666666666,369.6666666666667,0
13821.0,144,2,385.64,153,51,192.82,76.5,0
13822.0,5,2,632.0,611,90,316.0,305.5,0
13823.0,18,2,957.66,439,39,478.83,219.5,0
13824.0,32,5,1698.94,768,34,339.788,153.6,0
13826.0,175,1,189.5,82,10,189.5,82.0,0
13827.0,57,3,412.05,141,83,137.35,47.0,0
13828.0,21,1,209.49,311,15,209.49,311.0,0
13831.0,15,6,2202.99,745,58,367.165,124.16666666666669,0
13832.0,18,1,52.2,28,3,52.2,28.0,0
13833.0,158,1,384.8,118,28,384.8,118.0,0
13835.0,24,4,834.57,442,48,208.6425,110.5,0
13837.0,211,2,271.24,183,17,135.62,91.5,0
13838.0,5,4,691.73,263,144,172.9325,65.75,0
13841.0,252,1,85.0,100,1,85.0,100.0,0
13842.0,58,9,3385.62,1768,155,376.18,196.44444444444449,0
13844.0,10,1,361.62,196,20,361.62,196.0,0
13845.0,64,1,312.98,182,9,312.98,182.0,0
13846.0,24,3,865.0600000000001,388,55,288.3533333333333,129.33333333333334,0
13848.0,91,3,1255.0,3700,3,418.3333333333333,1233.3333333333333,0
13849.0,51,2,1537.95,1016,97,768.975,508.0,0
13850.0,128,1,1595.48,944,93,1595.48,944.0,0
13851.0,95,3,2651.46,1705,77,883.82,568.3333333333334,0
13853.0,56,1,1090.14,312,23,1090.14,312.0,0
13854.0,8,25,8109.519999999999,2296,39,324.3808,91.84,0
13856.0,168,3,388.5,494,10,129.5,164.66666666666666,0
13858.0,56,1,216.17,75,11,216.17,75.0,0
13859.0,325,1,201.16,129,27,201.16,129.0,0
13860.0,0,5,1245.9,591,58,249.18,118.2,0
13862.0,17,8,2209.36,1688,97,276.17,211.0,0
13863.0,247,1,305.78,224,20,305.78,224.0,0
13865.0,57,4,501.56,204,26,125.39,51.0,0
13866.0,73,1,145.67000000000002,57,7,145.67000000000002,57.0,0
13867.0,30,3,1015.29,513,51,338.43,171.0,0
13868.0,6,2,3192.54,1964,32,1596.27,982.0,0
13869.0,122,4,3104.95,1721,234,776.2375,430.25,0
13870.0,1,8,2770.94,1325,91,346.3675,165.625,0
13871.0,22,13,6403.25,2806,155,492.5576923076923,215.84615384615384,0
13873.0,119,3,389.6,140,21,129.86666666666667,46.66666666666666,0
13874.0,357,1,540.45,180,18,540.45,180.0,0
13875.0,53,5,1786.79,1316,79,357.358,263.2,0
13876.0,63,1,122.7,36,7,122.7,36.0,0
13877.0,85,1,117.24,108,3,117.24,108.0,0
13878.0,54,1,1281.53,475,35,1281.53,475.0,0
13880.0,20,13,3219.77,1842,125,247.67461538461535,141.69230769230768,0
13881.0,3,20,17159.52,10118,72,857.976,505.9,0
13882.0,2,5,1191.13,953,54,238.22600000000003,190.6,0
13883.0,10,5,2674.48,1436,108,534.896,287.2,0
13884.0,6,5,787.6,300,45,157.52,60.0,0
13885.0,188,2,506.8,182,28,253.4,91.0,0
13886.0,70,1,243.56,126,16,243.56,126.0,0
13887.0,203,1,349.55,147,19,349.55,147.0,0
13888.0,119,2,605.63,258,38,302.815,129.0,0
13889.0,92,1,416.9,146,15,416.9,146.0,0
13890.0,0,10,1883.81,831,74,188.38100000000003,83.1,0
13892.0,26,4,632.97,983,26,158.2425,245.75,0
13893.0,297,1,821.1,190,21,821.1,190.0,0
13894.0,23,3,564.62,354,25,188.20666666666668,118.0,0
13895.0,27,4,2593.07,1365,97,648.2675,341.25,0
13897.0,49,1,311.16,200,17,311.16,200.0,0
13898.0,325,1,155.93,133,12,155.93,133.0,0
13899.0,15,2,388.52,156,19,194.26,78.0,0
13900.0,182,3,740.95,430,42,246.98333333333332,143.33333333333334,0
13901.0,71,5,2867.2,1739,144,573.4399999999999,347.8,0
13904.0,36,2,332.64,332,24,166.32,166.0,0
13908.0,79,4,2369.55,1478,104,592.3875,369.5,0
13911.0,56,9,2580.91,2731,120,286.7677777777778,303.44444444444446,0
13914.0,11,2,626.45,380,28,313.225,190.0,0
13917.0,49,2,272.04,228,16,136.02,114.0,0
13918.0,49,2,1212.84,1140,30,606.4200000000001,570.0,0
13919.0,58,2,384.81,474,24,192.405,237.0,0
13922.0,351,1,172.25,93,7,172.25,93.0,0
13923.0,53,1,351.13,185,20,351.13,185.0,0
13924.0,1,6,1838.85,1575,90,306.475,262.5,0
13925.0,92,4,678.25,331,28,169.5625,82.75,0
13926.0,22,1,223.85,104,11,223.85,104.0,0
13927.0,74,1,348.99,214,21,348.99,214.0,0
13928.0,10,4,464.57,129,23,116.1425,32.25,0
13929.0,168,2,842.65,143,8,421.325,71.5,0
13930.0,57,2,337.34,274,15,168.67,137.0,0
13931.0,95,2,1237.53,725,56,618.765,362.5,0
13932.0,294,1,307.4,72,16,307.4,72.0,0
13933.0,108,2,608.7900000000001,205,23,304.39500000000004,102.5,0
13934.0,263,1,922.1,390,31,922.1,390.0,0
13936.0,179,1,376.58,330,26,376.58,330.0,0
13937.0,168,1,158.85,123,9,158.85,123.0,0
13938.0,34,1,71.66,70,7,71.66,70.0,0
13939.0,22,3,568.55,847,43,189.51666666666665,282.3333333333333,0
13940.0,16,4,839.14,516,39,209.785,129.0,0
13941.0,21,5,5112.96,2364,24,1022.592,472.8,0
13946.0,78,3,561.5699999999999,443,11,187.19,147.66666666666666,0
13947.0,64,1,90.6,44,5,90.6,44.0,0
13948.0,360,1,102.0,40,3,102.0,40.0,0
13949.0,2,6,2427.32,2474,124,404.5533333333333,412.3333333333333,0
13950.0,10,4,745.06,323,33,186.265,80.75,0
13951.0,175,3,674.45,459,38,224.8166666666667,153.0,0
13952.0,217,2,3251.071,1431,120,1625.5355,715.5,0
13953.0,6,7,3515.68,2724,8,502.24,389.1428571428572,0
13954.0,1,2,439.92,150,24,219.96,75.0,0
13955.0,153,2,322.96,154,33,161.48,77.0,0
13956.0,4,5,1026.42,491,123,205.284,98.2,0
13959.0,78,3,598.2,357,79,199.4,119.0,0
13960.0,20,2,230.22,142,11,115.11,71.0,0
13962.0,21,2,169.55,87,11,84.775,43.5,0
13963.0,307,4,664.54,460,35,166.135,115.0,0
13967.0,145,1,80.7,42,2,80.7,42.0,0
13969.0,6,18,9053.94,4542,334,502.9966666666666,252.33333333333331,0
13971.0,18,8,2758.26,1844,118,344.7825,230.5,0
13972.0,70,2,190.25,187,15,95.125,93.5,0
13973.0,286,1,264.7,109,11,264.7,109.0,0
13974.0,48,1,413.59,249,28,413.59,249.0,0
13975.0,30,6,2526.28,1732,240,421.0466666666667,288.6666666666667,0
13976.0,206,1,357.98,154,10,357.98,154.0,0
13978.0,14,2,196.79,315,14,98.395,157.5,0
13979.0,72,1,869.87,639,54,869.87,639.0,0
13980.0,59,1,200.14,172,11,200.14,172.0,0
13982.0,38,4,1871.81,1136,72,467.9525,284.0,0
13983.0,29,12,2603.43,1183,91,216.9525,98.58333333333331,0
13984.0,26,5,920.51,679,14,184.102,135.8,0
13985.0,3,15,7060.13,3445,108,470.67533333333336,229.66666666666663,0
13986.0,16,1,320.46,430,12,320.46,430.0,0
13988.0,19,6,4147.96,3044,188,691.3266666666667,507.3333333333333,0
13989.0,65,2,1266.08,1313,33,633.04,656.5,0
13990.0,212,1,311.3,190,16,311.3,190.0,0
13991.0,11,6,855.97,998,58,142.66166666666666,166.33333333333334,0
13992.0,29,1,76.8,64,5,76.8,64.0,0
13993.0,42,9,3466.36,900,66,385.1511111111111,100.0,0
13994.0,3,6,2313.14,940,122,385.5233333333333,156.66666666666666,0
13995.0,14,5,1393.69,879,55,278.738,175.8,0
13999.0,9,12,3901.81,2243,102,325.1508333333333,186.91666666666663,0
14000.0,210,1,635.66,710,15,635.66,710.0,0
14001.0,45,3,2043.08,962,34,681.0266666666668,320.6666666666667,0
14002.0,133,2,529.73,877,47,264.865,438.5,0
14004.0,42,7,4582.64,2668,102,654.6628571428572,381.1428571428572,0
14005.0,9,5,2874.72,2478,53,574.944,495.6,0
14006.0,115,3,962.19,641,22,320.73,213.66666666666663,0
14009.0,197,2,695.61,365,42,347.805,182.5,0
14012.0,277,1,328.8,160,11,328.8,160.0,0
14013.0,109,3,473.02,462,30,157.67333333333332,154.0,0
14014.0,76,1,505.18,1076,39,505.18,1076.0,0
14015.0,52,1,917.34,378,20,917.34,378.0,0
14016.0,161,4,4341.21,2125,154,1085.3025,531.25,0
14019.0,46,3,1421.61,1037,37,473.87,345.6666666666667,0
14020.0,16,2,642.8,441,37,321.4,220.5,0
14021.0,154,3,631.9,192,22,210.63333333333333,64.0,0
14022.0,224,1,440.0,487,28,440.0,487.0,0
14023.0,6,2,584.07,345,30,292.035,172.5,0
14024.0,121,2,327.7,150,16,163.85,75.0,0
14027.0,60,1,104.82,62,6,104.82,62.0,0
14029.0,62,2,467.66,198,15,233.83,99.0,0
14030.0,17,8,2360.09,1479,210,295.01125,184.875,0
14031.0,6,19,17286.86,5788,119,909.8347368421051,304.63157894736844,0
14032.0,1,11,2975.59,2032,53,270.5081818181818,184.72727272727272,0
14034.0,21,3,651.8199999999999,423,82,217.2733333333333,141.0,0
14035.0,28,5,1428.02,739,41,285.604,147.8,0
14036.0,284,1,626.65,268,38,626.65,268.0,0
14037.0,175,2,147.20000000000002,46,27,73.60000000000001,23.0,0
14038.0,77,3,1560.38,965,64,520.1266666666667,321.6666666666667,0
14039.0,32,1,152.2,92,6,152.2,92.0,0
14040.0,40,12,3614.92,1554,146,301.24333333333334,129.5,0
14041.0,265,1,141.41,94,21,141.41,94.0,0
14044.0,26,4,652.82,308,165,163.205,77.0,0
14045.0,108,4,1659.75,535,4,414.9375,133.75,0
14046.0,283,1,154.99,460,14,154.99,460.0,0
14047.0,8,5,1308.61,381,22,261.72200000000004,76.2,0
14048.0,304,1,409.93,288,83,409.93,288.0,0
14049.0,16,4,5681.72,3870,348,1420.43,967.5,0
14050.0,31,2,746.36,689,49,373.18,344.5,0
14051.0,0,23,15610.39,3756,52,678.7126086956522,163.30434782608697,0
14052.0,19,1,225.36,89,56,225.36,89.0,0
14053.0,123,2,260.25,215,2,130.125,107.5,0
14054.0,64,1,92.46,62,6,92.46,62.0,0
14055.0,105,1,725.6400000000001,216,10,725.6400000000001,216.0,0
14056.0,0,23,8214.65,4273,320,357.1586956521739,185.7826086956522,0
14057.0,23,17,6217.96,4876,179,365.76235294117646,286.8235294117647,0
14059.0,266,1,183.6,128,8,183.6,128.0,0
14060.0,4,19,6140.42,5386,86,323.18,283.4736842105263,0
14062.0,9,12,10464.85,5593,60,872.0708333333333,466.0833333333333,0
14064.0,28,5,1353.74,1788,59,270.748,357.6,0
14066.0,266,1,152.55,45,7,152.55,45.0,0
14067.0,63,2,374.7,361,51,187.35,180.5,0
14068.0,319,1,265.85,73,22,265.85,73.0,0
14071.0,3,8,1438.82,995,271,179.8525,124.375,0
14073.0,31,1,151.04,130,13,151.04,130.0,0
14075.0,4,3,942.26,754,33,314.08666666666664,251.33333333333331,0
14076.0,128,1,122.47,81,43,122.47,81.0,0
14077.0,40,5,499.42,268,33,99.884,53.6,0
14078.0,101,6,1049.37,310,46,174.89499999999998,51.66666666666666,0
14079.0,124,1,375.1,301,12,375.1,301.0,0
14080.0,32,1,45.6,48,4,45.6,48.0,0
14081.0,301,2,934.52,596,126,467.26,298.0,0
14082.0,364,1,182.25,110,28,182.25,110.0,0
14083.0,3,9,1018.43,732,162,113.15888888888888,81.33333333333333,0
14085.0,1,18,4448.54,3184,272,247.14111111111112,176.88888888888889,0
14087.0,2,1,194.42,251,61,194.42,251.0,0
14088.0,9,13,50491.81,12665,379,3883.9853846153846,974.2307692307692,0
14089.0,56,1,161.0,134,13,161.0,134.0,0
14090.0,324,1,76.32000000000001,72,1,76.32000000000001,72.0,0
14092.0,7,14,4076.91,2066,117,291.2078571428571,147.57142857142858,0
14093.0,11,1,442.85,406,95,442.85,406.0,0
14096.0,3,17,65164.79,16352,1119,3833.222941176471,961.8823529411764,0
14098.0,36,1,147.35,104,21,147.35,104.0,0
14099.0,15,11,3104.17,2179,167,282.1972727272727,198.0909090909091,0
14100.0,137,1,194.9,64,24,194.9,64.0,0
14101.0,73,6,5976.79,6942,15,996.1316666666668,1157.0,0
14102.0,4,5,1360.28,961,35,272.056,192.2,0
14104.0,154,2,216.21,72,21,108.105,36.0,0
14105.0,238,1,1266.23,800,74,1266.23,800.0,0
14107.0,51,7,2703.23,1793,61,386.1757142857143,256.1428571428572,0
14108.0,30,2,597.91,381,33,298.955,190.5,0
14109.0,72,1,144.2,88,9,144.2,88.0,0
14110.0,3,12,5683.15,2445,94,473.5958333333333,203.75,0
14111.0,13,4,692.85,458,10,173.2125,114.5,0
14112.0,22,7,2915.15,1651,117,416.45,235.8571428571429,0
14113.0,3,4,1840.42,745,26,460.105,186.25,0
14114.0,273,2,386.53,101,15,193.265,50.5,0
14116.0,19,5,1382.74,707,61,276.548,141.4,0
14117.0,143,1,90.0,72,3,90.0,72.0,0
14121.0,3,4,2780.15,2082,148,695.0375,520.5,0
14124.0,83,1,419.58,1618,4,419.58,1618.0,0
14125.0,10,3,2740.43,1640,159,913.4766666666666,546.6666666666666,0
14126.0,7,3,706.1300000000001,508,14,235.3766666666667,169.33333333333334,0
14127.0,122,3,709.71,321,39,236.57,107.0,0
14128.0,60,2,637.5,564,40,318.75,282.0,0
14129.0,1,5,1123.86,592,31,224.772,118.4,0
14130.0,318,1,483.86,258,66,483.86,258.0,0
14132.0,1,11,3586.03,3368,100,326.00272727272727,306.1818181818182,0
14133.0,129,3,605.64,348,25,201.88,116.0,0
14135.0,1,15,4690.31,3850,95,312.68733333333336,256.6666666666667,0
14138.0,1,2,982.38,610,40,491.19000000000005,305.0,0
14139.0,45,1,415.82,510,26,415.82,510.0,0
14140.0,3,2,935.05,811,60,467.525,405.5,0
14141.0,2,4,915.13,355,27,228.7825,88.75,0
14142.0,372,1,311.81,313,22,311.81,313.0,0
14143.0,133,1,115.8,30,7,115.8,30.0,0
14145.0,46,4,3742.2,756,6,935.55,189.0,0
14146.0,8,5,4191.0,2437,183,838.2,487.4,0
14147.0,77,2,483.4,108,4,241.7,54.0,0
14148.0,233,1,157.2,16,3,157.2,16.0,0
14149.0,220,1,446.62,218,28,446.62,218.0,0
14150.0,35,2,658.64,496,23,329.32,248.0,0
14152.0,74,2,621.29,711,47,310.645,355.5,0
14154.0,238,2,1345.62,465,52,672.81,232.5,0
14155.0,265,1,118.75,25,6,118.75,25.0,0
14156.0,9,55,117379.63,57885,714,2134.175090909091,1052.4545454545455,0
14157.0,19,2,432.88,284,45,216.44,142.0,0
14158.0,39,1,507.66,781,41,507.66,781.0,0
14159.0,19,11,4693.01,4408,501,426.6372727272728,400.7272727272728,0
14161.0,215,3,1110.52,455,87,370.17333333333335,151.66666666666666,0
14162.0,173,2,289.36,142,25,144.68,71.0,0
14163.0,86,4,2445.91,893,36,611.4775,223.25,0
14164.0,70,2,1631.77,1033,28,815.885,516.5,0
14165.0,275,1,122.54,54,23,122.54,54.0,0
14167.0,38,4,574.84,150,27,143.71,37.5,0
14171.0,97,1,363.79,167,57,363.79,167.0,0
14173.0,10,4,450.84,150,28,112.71,37.5,0
14174.0,32,1,134.46,94,26,134.46,94.0,0
14175.0,59,3,3222.3,1515,139,1074.1,505.0,0
14176.0,296,4,576.9000000000001,209,28,144.22500000000002,52.25,0
14177.0,85,4,559.41,205,37,139.8525,51.25,0
14178.0,8,7,1620.93,1505,191,231.5614285714286,215.0,0
14179.0,40,2,719.78,330,135,359.89,165.0,0
14180.0,10,25,4748.52,719,112,189.9408,28.76,0
14184.0,66,1,452.89,127,24,452.89,127.0,0
14185.0,330,1,197.65,6,3,197.65,6.0,0
14188.0,30,6,2054.36,1162,34,342.3933333333334,193.66666666666663,0
14189.0,1,15,4654.08,3937,176,310.272,262.46666666666664,0
14191.0,1,13,4684.76,3662,145,360.36615384615385,281.6923076923077,0
14193.0,67,2,853.39,445,35,426.695,222.5,0
14194.0,4,21,11349.52,5840,269,540.4533333333334,278.0952380952381,0
14195.0,201,2,1012.0,760,7,506.0,380.0,0
14196.0,106,1,335.52,142,6,335.52,142.0,0
14198.0,17,4,701.4,290,35,175.35,72.5,0
14199.0,217,1,185.4,28,2,185.4,28.0,0
14201.0,59,7,747.44,590,32,106.77714285714286,84.28571428571429,0
14204.0,1,1,161.03,82,36,161.03,82.0,0
14205.0,16,2,466.7,204,23,233.35,102.0,0
14206.0,238,1,328.16,276,20,328.16,276.0,0
14208.0,94,1,151.74,114,10,151.74,114.0,0
14209.0,10,6,2073.43,691,55,345.57166666666666,115.16666666666669,0
14210.0,105,6,1905.84,760,66,317.64000000000004,126.66666666666669,0
14211.0,52,9,2241.1,1242,87,249.0111111111111,138.0,0
14212.0,89,1,1070.48,1152,9,1070.48,1152.0,0
14214.0,30,5,1004.38,751,64,200.876,150.2,0
14215.0,11,6,1789.72,1358,98,298.2866666666667,226.33333333333331,0
14216.0,2,4,1839.3,594,47,459.825,148.5,0
14217.0,1,17,2004.98,689,78,117.94,40.52941176470589,0
14218.0,42,1,169.48000000000002,160,12,169.48000000000002,160.0,0
14219.0,3,1,89.94,78,7,89.94,78.0,0
14220.0,246,2,632.4,272,21,316.2,136.0,0
14221.0,41,9,3432.8,2191,123,381.4222222222222,243.44444444444449,0
14222.0,176,1,683.17,607,41,683.17,607.0,0
14223.0,91,3,991.13,585,50,330.37666666666667,195.0,0
14224.0,109,4,1050.12,514,105,262.53,128.5,0
14226.0,28,5,2232.19,1308,64,446.438,261.6,0
14227.0,25,10,3350.96,1820,117,335.096,182.0,0
14229.0,51,3,1547.2,610,29,515.7333333333333,203.33333333333331,0
14231.0,183,3,925.71,409,47,308.57,136.33333333333334,0
14232.0,42,5,2048.07,1941,81,409.614,388.2,0
14233.0,48,4,1462.72,680,30,365.68,170.0,0
14234.0,21,4,775.46,963,122,193.865,240.75,0
14235.0,74,5,3144.86,1959,65,628.972,391.8,0
14236.0,80,2,490.86,310,15,245.43,155.0,0
14237.0,372,1,161.0,38,9,161.0,38.0,0
14238.0,325,1,146.85,111,8,146.85,111.0,0
14239.0,42,11,2380.85,993,83,216.4409090909091,90.27272727272728,0
14240.0,29,2,890.34,418,37,445.17,209.0,0
14241.0,183,1,213.7,146,10,213.7,146.0,0
14242.0,234,2,280.55,123,13,140.275,61.5,0
14243.0,8,10,2588.77,1221,99,258.877,122.1,0
14245.0,219,2,1693.45,976,107,846.725,488.0,0
14246.0,110,3,1474.06,804,57,491.3533333333333,268.0,0
14247.0,277,1,136.76999999999998,47,19,136.76999999999998,47.0,0
14248.0,317,1,302.58,102,8,302.58,102.0,0
14250.0,6,3,1904.05,1200,94,634.6833333333333,400.0,0
14251.0,1,5,2879.7000000000003,1674,37,575.94,334.8,0
14256.0,259,2,969.06,414,51,484.53,207.0,0
14257.0,63,5,3099.7200000000003,1682,88,619.9440000000001,336.4,0
14258.0,8,9,12669.98,7100,58,1407.7755555555557,788.8888888888889,0
14259.0,141,1,120.0,68,5,120.0,68.0,0
14261.0,50,2,1163.45,406,52,581.725,203.0,0
14262.0,7,8,2618.23,1645,87,327.27875,205.625,0
14264.0,154,2,333.97,70,15,166.985,35.0,0
14265.0,108,2,530.18,330,31,265.09,165.0,0
14267.0,162,3,1516.24,530,25,505.41333333333336,176.66666666666666,0
14270.0,331,1,492.65,197,29,492.65,197.0,0
14271.0,225,1,112.32,88,10,112.32,88.0,0
14272.0,73,2,437.96,599,33,218.98,299.5,0
14273.0,50,4,559.97,264,22,139.9925,66.0,0
14276.0,98,3,1119.74,744,52,373.2466666666666,248.0,0
14277.0,14,3,4216.2,1984,195,1405.4,661.3333333333334,0
14280.0,196,1,134.04,52,8,134.04,52.0,0
14282.0,2,15,3729.34,2668,70,248.62266666666667,177.86666666666667,0
14284.0,30,2,595.25,161,24,297.625,80.5,0
14285.0,20,4,1910.01,541,18,477.5025,135.25,0
14286.0,23,3,4628.75,4338,220,1542.9166666666667,1446.0,0
14287.0,7,3,176.63,261,9,58.876666666666665,87.0,0
14288.0,212,1,426.6,188,16,426.6,188.0,0
14289.0,8,6,911.26,292,33,151.8766666666667,48.66666666666666,0
14290.0,10,5,2314.65,915,89,462.93,183.0,0
14291.0,1,11,3883.25,2749,145,353.02272727272725,249.9090909090909,0
14292.0,7,9,4871.93,1663,64,541.3255555555556,184.77777777777777,0
14293.0,2,4,1046.56,709,51,261.64,177.25,0
14295.0,39,1,166.20000000000002,84,5,166.20000000000002,84.0,0
14297.0,17,4,1305.33,865,48,326.3325,216.25,0
14298.0,7,44,51527.3,58343,884,1171.075,1325.9772727272727,0
14299.0,7,9,3965.62,2149,94,440.6244444444444,238.77777777777777,0
14300.0,18,1,43.2,32,3,43.2,32.0,0
14301.0,116,1,640.14,606,13,640.14,606.0,0
14304.0,222,1,383.45,139,17,383.45,139.0,0
14305.0,70,3,1858.96,1089,96,619.6533333333333,363.0,0
14306.0,50,2,2093.32,1075,33,1046.66,537.5,0
14307.0,88,6,2995.72,2058,150,499.2866666666666,343.0,0
14309.0,7,9,2352.53,1633,74,261.39222222222224,181.44444444444449,0
14311.0,242,1,310.26,146,20,310.26,146.0,0
14312.0,46,6,1611.59,1012,74,268.5983333333333,168.66666666666666,0
14314.0,106,1,120.0,296,8,120.0,296.0,0
14315.0,44,6,2481.13,1021,64,413.5216666666667,170.16666666666666,0
14317.0,64,1,508.58,255,24,508.58,255.0,0
14320.0,206,2,477.79,325,29,238.895,162.5,0
14321.0,10,5,1530.75,2406,111,306.15,481.2,0
14323.0,114,2,605.0600000000001,350,32,302.53000000000003,175.0,0
14326.0,241,1,183.85,103,8,183.85,103.0,0
14327.0,162,1,311.65,139,12,311.65,139.0,0
14329.0,16,7,5014.84,3095,218,716.4057142857143,442.1428571428572,0
14331.0,123,2,462.66,252,27,231.33,126.0,0
14332.0,22,3,866.31,481,22,288.77,160.33333333333334,0
14333.0,67,1,415.2,58,15,415.2,58.0,0
14334.0,16,8,2552.21,1731,98,319.02625,216.375,0
14335.0,15,2,468.26,379,55,234.13,189.5,0
14336.0,16,4,1614.91,1759,77,403.7275,439.75,0
14338.0,160,2,588.22,335,30,294.11,167.5,0
14339.0,242,1,309.52,168,14,309.52,168.0,0
14340.0,218,1,134.7,58,6,134.7,58.0,0
14341.0,44,8,2182.28,1403,109,272.785,175.375,0
14342.0,20,4,668.5600000000001,347,18,167.14,86.75,0
14344.0,126,8,889.9300000000001,477,56,111.24125,59.625,0
14345.0,38,1,108.98,50,6,108.98,50.0,0
14346.0,120,2,1021.58,605,55,510.79,302.5,0
14348.0,259,1,409.57,183,18,409.57,183.0,0
14349.0,9,1,133.5,86,31,133.5,86.0,0
14350.0,273,1,282.93,183,18,282.93,183.0,0
14351.0,164,1,51.0,12,1,51.0,12.0,0
14352.0,156,4,1078.96,538,44,269.74,134.5,0
14353.0,214,1,90.6,64,6,90.6,64.0,0
14354.0,5,2,163.62,210,9,81.81,105.0,0
14355.0,365,1,174.4,92,11,174.4,92.0,0
14356.0,79,2,701.23,277,33,350.615,138.5,0
14357.0,42,1,225.77,148,39,225.77,148.0,0
14359.0,18,3,912.18,371,44,304.06,123.66666666666669,0
14360.0,31,4,2128.23,1151,104,532.0575,287.75,0
14362.0,21,1,161.2,100,37,161.2,100.0,0
14364.0,108,8,3717.35,1967,61,464.66875,245.875,0
14367.0,7,16,9261.52,4438,270,578.845,277.375,0
14368.0,319,1,155.0,36,8,155.0,36.0,0
14371.0,294,1,100.5,34,4,100.5,34.0,0
14373.0,357,1,76.55,17,4,76.55,17.0,0
14375.0,184,1,257.68,194,57,257.68,194.0,0
14377.0,190,2,617.05,219,11,308.525,109.5,0
14379.0,43,2,348.1,292,39,174.05,146.0,0
14381.0,51,1,202.68,146,56,202.68,146.0,0
14382.0,25,1,626.0699999999999,1237,121,626.0699999999999,1237.0,0
14383.0,37,3,1247.69,817,49,415.8966666666667,272.3333333333333,0
14385.0,8,3,202.11,159,13,67.37,53.0,0
14386.0,296,1,142.4,54,7,142.4,54.0,0
14387.0,32,3,1770.56,819,125,590.1866666666666,273.0,0
14388.0,9,8,3212.84,1941,124,401.605,242.625,0
14389.0,64,2,1043.46,729,33,521.73,364.5,0
